"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-19-2020","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.001","0.015","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.001","0.015","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-15-2020","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.004","0.025","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-14-2019","Wtr-Ground","Water","11-18-2019","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.004","0.025","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-14-2019","Wtr-Ground","Water","08-16-2019","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.004","0.025","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","05-30-2019","Wtr-Ground","Water","06-04-2019","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.004","0.025","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-31-2018","Wtr-Ground","Water","09-12-2018","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Below Method Detection Limit","0.006","0.025","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","05-17-2018","Wtr-Ground","Water","05-24-2018","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","","ug/L","Actual","N","Not Detected","0.013","0.025","HBV","0.047","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-20-2017","Wtr-Ground","Water","11-29-2017","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexane sulfonate","PFAS","Perfluorochemicals","","ug/L","Actual","N","Not Detected","0.013","0.025","HBV","0.047","ug/L","","N","N","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","03-21-2017","Wtr-Ground","Water","03-24-2017","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexane sulfonate","PFAS","Perfluorochemicals","","ug/L","Actual","N","Not Detected","0.013","0.025","HBV","0.047","ug/L","","N","N","04-09-2023"
